station_id,lat,lon
41.42452_2.273756,41.42452,2.273756
41.424526_1.98725,41.424526,1.98725
41.424526_2.169477,41.424526,2.169477
41.424534_2.238996,41.424534,2.238996
41.424538_2.204237,41.424538,2.204237
41.424545_2.010029,41.424545,2.010029
41.424545_2.146699,41.424545,2.146699
41.424557_2.032807,41.424557,2.032807
41.424557_2.123921,41.424557,2.123921
41.42456_2.181459,41.42456,2.181459
41.42456_2.250978,41.42456,2.250978
41.424564_2.055586,41.424564,2.055586
41.424564_2.101143,41.424564,2.101143
41.42457_2.078364,41.42457,2.078364
41.42457_2.216219,41.42457,2.216219
41.424583_1.999232,41.424583,1.999232
41.424583_2.158681,41.424583,2.158681
41.424587_2.26296,41.424587,2.26296
41.424595_2.193441,41.424595,2.193441
41.4246_2.022011,41.4246,2.022011
41.4246_2.135903,41.4246,2.135903
41.4246_2.228201,41.4246,2.228201
41.42461_2.04479,41.42461,2.04479
41.42461_2.113125,41.42461,2.113125
41.42461_2.274942,41.42461,2.274942
41.424614_2.067569,41.424614,2.067569
41.424614_2.090347,41.424614,2.090347
41.42462_1.988436,41.42462,1.988436
41.42462_2.170664,41.42462,2.170664
41.424625_2.240183,41.424625,2.240183
41.42463_2.205424,41.42463,2.205424
41.424637_2.147886,41.424637,2.147886
41.42464_2.011215,41.42464,2.011215
41.424652_2.033994,41.424652,2.033994
41.424652_2.125108,41.424652,2.125108
41.424652_2.252165,41.424652,2.252165
41.424656_1.97764,41.424656,1.97764
41.424656_2.182646,41.424656,2.182646
41.42466_2.056773,41.42466,2.056773
41.42466_2.102329,41.42466,2.102329
41.42466_2.217406,41.42466,2.217406
41.424664_2.079551,41.424664,2.079551
41.424675_2.159868,41.424675,2.159868
41.42468_2.000419,41.42468,2.000419
41.42468_2.264147,41.42468,2.264147
41.42469_2.194628,41.42469,2.194628
41.42469_2.229388,41.42469,2.229388
41.424694_2.023198,41.424694,2.023198
41.424694_2.13709,41.424694,2.13709
41.4247_2.114312,41.4247,2.114312
41.4247_2.276129,41.4247,2.276129
41.424706_2.045977,41.424706,2.045977
41.42471_2.068755,41.42471,2.068755
41.42471_2.091534,41.42471,2.091534
41.424713_2.17185,41.424713,2.17185
41.424717_1.989623,41.424717,1.989623
41.424717_2.24137,41.424717,2.24137
41.42472_2.20661,41.42472,2.20661
41.424732_2.149072,41.424732,2.149072
41.424736_2.012402,41.424736,2.012402
41.424744_2.126294,41.424744,2.126294
41.424747_2.035181,41.424747,2.035181
41.424747_2.183833,41.424747,2.183833
41.424747_2.253352,41.424747,2.253352
41.424755_1.978827,41.424755,1.978827
41.424755_2.057959,41.424755,2.057959
41.424755_2.080738,41.424755,2.080738
41.424755_2.103516,41.424755,2.103516
41.424755_2.218593,41.424755,2.218593
41.42477_2.161055,41.42477,2.161055
41.42477_2.265334,41.42477,2.265334
41.424774_2.001606,41.424774,2.001606
41.42478_2.195815,41.42478,2.195815
41.42478_2.230575,41.42478,2.230575
41.424786_2.138277,41.424786,2.138277
41.42479_2.024384,41.42479,2.024384
41.424797_2.047163,41.424797,2.047163
41.424797_2.115499,41.424797,2.115499
41.424797_2.277316,41.424797,2.277316
41.424805_2.069942,41.424805,2.069942
41.424805_2.092721,41.424805,2.092721
41.42481_2.173037,41.42481,2.173037
41.424812_1.990809,41.424812,1.990809
41.424812_2.242557,41.424812,2.242557
41.424816_2.207797,41.424816,2.207797
41.424828_2.150259,41.424828,2.150259
41.42483_2.013588,41.42483,2.013588
41.42484_2.127481,41.42484,2.127481
41.42484_2.254539,41.42484,2.254539
41.424843_2.036367,41.424843,2.036367
41.424843_2.185019,41.424843,2.185019
41.424847_2.104703,41.424847,2.104703
41.424847_2.219779,41.424847,2.219779
41.42485_1.980013,41.42485,1.980013
41.42485_2.059146,41.42485,2.059146
41.42485_2.081924,41.42485,2.081924
41.424862_2.162242,41.424862,2.162242
41.424862_2.266521,41.424862,2.266521
41.42487_2.002792,41.42487,2.002792
41.424877_2.197002,41.424877,2.197002
41.424877_2.231762,41.424877,2.231762
41.42488_2.139464,41.42488,2.139464
41.424885_2.025571,41.424885,2.025571
41.424892_2.04835,41.424892,2.04835
41.424892_2.116685,41.424892,2.116685
41.424896_2.093907,41.424896,2.093907
41.4249_2.071129,41.4249,2.071129
41.4249_2.174224,41.4249,2.174224
41.424904_2.243744,41.424904,2.243744
41.424908_1.991996,41.424908,1.991996
41.424908_2.208984,41.424908,2.208984
41.42492_2.151446,41.42492,2.151446
41.424927_2.014775,41.424927,2.014775
41.42493_2.255726,41.42493,2.255726
41.424934_2.128668,41.424934,2.128668
41.424934_2.186206,41.424934,2.186206
41.42494_2.037554,41.42494,2.037554
41.42494_2.220966,41.42494,2.220966
41.424942_2.10589,41.424942,2.10589
41.424946_1.9812,41.424946,1.9812
41.424946_2.060333,41.424946,2.060333
41.424946_2.083111,41.424946,2.083111
41.424957_2.163429,41.424957,2.163429
41.424957_2.267708,41.424957,2.267708
41.424965_2.003979,41.424965,2.003979
41.42497_2.198189,41.42497,2.198189
41.42497_2.232949,41.42497,2.232949
41.424973_2.140651,41.424973,2.140651
41.42498_2.026758,41.42498,2.026758
41.424984_2.117872,41.424984,2.117872
41.424988_2.049537,41.424988,2.049537
41.42499_2.072315,41.42499,2.072315
41.42499_2.095094,41.42499,2.095094
41.424995_2.175411,41.424995,2.175411
41.424995_2.244931,41.424995,2.244931
41.425003_1.993183,41.425003,1.993183
41.425003_2.210171,41.425003,2.210171
41.425014_2.152633,41.425014,2.152633
41.425022_2.015962,41.425022,2.015962
41.425022_2.256913,41.425022,2.256913
41.425026_2.129855,41.425026,2.129855
41.42503_2.187393,41.42503,2.187393
41.425034_2.038741,41.425034,2.038741
41.425034_2.222153,41.425034,2.222153
41.425037_2.061519,41.425037,2.061519
41.425037_2.107076,41.425037,2.107076
41.42504_1.982386,41.42504,1.982386
41.42504_2.084298,41.42504,2.084298
41.42505_2.268895,41.42505,2.268895
41.425053_2.164615,41.425053,2.164615
41.42506_2.005166,41.42506,2.005166
41.42506_2.199376,41.42506,2.199376
41.42506_2.234136,41.42506,2.234136
41.425068_2.141837,41.425068,2.141837
41.425076_2.027945,41.425076,2.027945
41.42508_2.119059,41.42508,2.119059
41.425083_2.050723,41.425083,2.050723
41.425087_2.073502,41.425087,2.073502
41.425087_2.096281,41.425087,2.096281
41.425087_2.176598,41.425087,2.176598
41.42509_2.246118,41.42509,2.246118
41.425095_2.211358,41.425095,2.211358
41.4251_1.994369,41.4251,1.994369
41.425106_2.15382,41.425106,2.15382
41.425117_2.017148,41.425117,2.017148
41.425117_2.2581,41.425117,2.2581
41.42512_2.131042,41.42512,2.131042
41.42512_2.18858,41.42512,2.18858
41.425125_2.22334,41.425125,2.22334
41.42513_2.039927,41.42513,2.039927
41.42513_2.108263,41.42513,2.108263
41.425133_2.062706,41.425133,2.062706
41.425137_1.983573,41.425137,1.983573
41.425137_2.085485,41.425137,2.085485
41.42514_2.270082,41.42514,2.270082
41.425144_2.165802,41.425144,2.165802
41.425156_2.006352,41.425156,2.006352
41.425156_2.200562,41.425156,2.200562
41.425156_2.235322,41.425156,2.235322
41.425163_2.143024,41.425163,2.143024
41.42517_2.029131,41.42517,2.029131
41.425175_2.120246,41.425175,2.120246
41.42518_2.05191,41.42518,2.05191
41.425182_2.074689,41.425182,2.074689
41.425182_2.097467,41.425182,2.097467
41.425182_2.177785,41.425182,2.177785
41.425182_2.247305,41.425182,2.247305
41.425186_2.212545,41.425186,2.212545
41.425194_1.995556,41.425194,1.995556
41.4252_2.155007,41.4252,2.155007
41.42521_2.018335,41.42521,2.018335
41.42521_2.259287,41.42521,2.259287
41.425217_2.132228,41.425217,2.132228
41.425217_2.189767,41.425217,2.189767
41.425217_2.224527,41.425217,2.224527
41.42522_2.041114,41.42522,2.041114
41.425224_2.10945,41.425224,2.10945
41.42523_2.063893,41.42523,2.063893
41.42523_2.086672,41.42523,2.086672
41.425232_1.98476,41.425232,1.98476
41.425232_2.271269,41.425232,2.271269
41.42524_2.166989,41.42524,2.166989
41.425247_2.201749,41.425247,2.201749
41.425247_2.236509,41.425247,2.236509
41.42525_2.007539,41.42525,2.007539
41.425255_2.144211,41.425255,2.144211
41.425266_2.030318,41.425266,2.030318
41.425266_2.121433,41.425266,2.121433
41.425274_2.053097,41.425274,2.053097
41.425274_2.098654,41.425274,2.098654
41.425274_2.178972,41.425274,2.178972
41.425274_2.248492,41.425274,2.248492
41.425278_2.075876,41.425278,2.075876
41.42528_2.213732,41.42528,2.213732
41.42529_1.996743,41.42529,1.996743
41.425293_2.156193,41.425293,2.156193
41.4253_2.260474,41.4253,2.260474
41.425304_2.019522,41.425304,2.019522
41.42531_2.133415,41.42531,2.133415
41.42531_2.190954,41.42531,2.190954
41.425312_2.225714,41.425312,2.225714
41.425316_2.042301,41.425316,2.042301
41.42532_2.110637,41.42532,2.110637
41.425323_2.065079,41.425323,2.065079
41.425323_2.087858,41.425323,2.087858
41.425323_2.272456,41.425323,2.272456
41.425327_1.985946,41.425327,1.985946
41.42533_2.168176,41.42533,2.168176
41.42534_2.237696,41.42534,2.237696
41.425343_2.202936,41.425343,2.202936
41.425346_2.008725,41.425346,2.008725
41.42535_2.145398,41.42535,2.145398
41.42536_2.031505,41.42536,2.031505
41.42536_2.122619,41.42536,2.122619
41.425365_2.180158,41.425365,2.180158
41.425365_2.249679,41.425365,2.249679
41.42537_2.054283,41.42537,2.054283
41.42537_2.099841,41.42537,2.099841
41.425373_2.077062,41.425373,2.077062
41.425373_2.214919,41.425373,2.214919
41.425385_1.997929,41.425385,1.997929
41.42539_2.15738,41.42539,2.15738
41.425392_2.261661,41.425392,2.261661
41.4254_2.020708,41.4254,2.020708
41.4254_2.192141,41.4254,2.192141
41.425404_2.134602,41.425404,2.134602
41.425404_2.226901,41.425404,2.226901
41.42541_2.043487,41.42541,2.043487
41.425415_2.111824,41.425415,2.111824
41.42542_2.066266,41.42542,2.066266
41.42542_2.089045,41.42542,2.089045
41.42542_2.273643,41.42542,2.273643
41.425423_1.987133,41.425423,1.987133
41.425426_2.169363,41.425426,2.169363
41.42543_2.238883,41.42543,2.238883
41.425434_2.204123,41.425434,2.204123
41.42544_2.009912,41.42544,2.009912
41.42544_2.146585,41.42544,2.146585
41.425453_2.032691,41.425453,2.032691
41.425457_2.123806,41.425457,2.123806
41.42546_2.181345,41.42546,2.181345
41.42546_2.250865,41.42546,2.250865
41.425465_2.05547,41.425465,2.05547
41.425465_2.078249,41.425465,2.078249
41.425465_2.101028,41.425465,2.101028
41.425465_2.216105,41.425465,2.216105
41.42548_1.999116,41.42548,1.999116
41.42548_2.158567,41.42548,2.158567
41.425484_2.262848,41.425484,2.262848
41.425495_2.021895,41.425495,2.021895
41.425495_2.193328,41.425495,2.193328
41.425495_2.228088,41.425495,2.228088
41.4255_2.135789,41.4255,2.135789
41.425507_2.044674,41.425507,2.044674
41.425507_2.11301,41.425507,2.11301
41.42551_2.27483,41.42551,2.27483
41.425514_2.067453,41.425514,2.067453
41.425514_2.090232,41.425514,2.090232
41.425518_1.98832,41.425518,1.98832
41.425518_2.17055,41.425518,2.17055
41.425526_2.24007,41.425526,2.24007
41.42553_2.20531,41.42553,2.20531
41.425537_2.011099,41.425537,2.011099
41.425537_2.147771,41.425537,2.147771
41.42555_2.033878,41.42555,2.033878
41.42555_2.124993,41.42555,2.124993
41.425552_2.182532,41.425552,2.182532
41.425552_2.252052,41.425552,2.252052
41.425556_1.977523,41.425556,1.977523
41.425556_2.056657,41.425556,2.056657
41.425556_2.102214,41.425556,2.102214
41.42556_2.079436,41.42556,2.079436
41.42556_2.217292,41.42556,2.217292
41.425575_2.000303,41.425575,2.000303
41.425575_2.159754,41.425575,2.159754
41.42558_2.264035,41.42558,2.264035
41.425587_2.194515,41.425587,2.194515
41.42559_2.023082,41.42559,2.023082
41.42559_2.136976,41.42559,2.136976
41.42559_2.229275,41.42559,2.229275
41.425602_2.045861,41.425602,2.045861
41.425602_2.114197,41.425602,2.114197
41.425602_2.276017,41.425602,2.276017
41.425606_2.06864,41.425606,2.06864
41.425606_2.091419,41.425606,2.091419
41.425613_1.989506,41.425613,1.989506
41.425613_2.171736,41.425613,2.171736
41.425617_2.241257,41.425617,2.241257
41.42562_2.206497,41.42562,2.206497
41.42563_2.148958,41.42563,2.148958
41.425632_2.012285,41.425632,2.012285
41.425644_2.035065,41.425644,2.035065
41.425644_2.12618,41.425644,2.12618
41.425644_2.253239,41.425644,2.253239
41.425648_2.183719,41.425648,2.183719
41.42565_1.97871,41.42565,1.97871
41.42565_2.057844,41.42565,2.057844
41.42565_2.103401,41.42565,2.103401
41.42565_2.218479,41.42565,2.218479
41.425655_2.080622,41.425655,2.080622
41.425667_2.160941,41.425667,2.160941
41.42567_2.001489,41.42567,2.001489
41.42567_2.265222,41.42567,2.265222
41.425682_2.195701,41.425682,2.195701
41.425682_2.230462,41.425682,2.230462
41.425686_2.024268,41.425686,2.024268
41.425686_2.138162,41.425686,2.138162
41.425694_2.277204,41.425694,2.277204
41.425697_2.047047,41.425697,2.047047
41.425697_2.115384,41.425697,2.115384
41.4257_2.069826,41.4257,2.069826
41.4257_2.092605,41.4257,2.092605
41.425705_2.172923,41.425705,2.172923
41.42571_1.990693,41.42571,1.990693
41.42571_2.242444,41.42571,2.242444
41.425713_2.207684,41.425713,2.207684
41.425724_2.150145,41.425724,2.150145
41.425728_2.013472,41.425728,2.013472
41.425735_2.254426,41.425735,2.254426
41.42574_2.036251,41.42574,2.036251
41.42574_2.127367,41.42574,2.127367
41.42574_2.184906,41.42574,2.184906
41.425743_2.219666,41.425743,2.219666
41.425747_1.979896,41.425747,1.979896
41.425747_2.05903,41.425747,2.05903
41.425747_2.104588,41.425747,2.104588
41.42575_2.081809,41.42575,2.081809
41.425762_2.162127,41.425762,2.162127
41.425762_2.266408,41.425762,2.266408
41.425766_2.002676,41.425766,2.002676
41.425774_2.196888,41.425774,2.196888
41.425774_2.231648,41.425774,2.231648
41.425777_2.139349,41.425777,2.139349
41.42578_2.025455,41.42578,2.025455
41.42579_2.116571,41.42579,2.116571
41.425793_2.048234,41.425793,2.048234
41.425797_2.071013,41.425797,2.071013
41.425797_2.093792,41.425797,2.093792
41.4258_2.17411,41.4258,2.17411
41.425804_1.991879,41.425804,1.991879
41.425804_2.243631,41.425804,2.243631
41.425808_2.208871,41.425808,2.208871
41.42582_2.151332,41.42582,2.151332
41.425823_2.014659,41.425823,2.014659
41.42583_2.128553,41.42583,2.128553
41.42583_2.255613,41.42583,2.255613
41.425835_2.037438,41.425835,2.037438
41.425835_2.186093,41.425835,2.186093
41.42584_2.220853,41.42584,2.220853
41.425842_1.981083,41.425842,1.981083
41.425842_2.060217,41.425842,2.060217
41.425842_2.082996,41.425842,2.082996
41.425842_2.105775,41.425842,2.105775
41.425854_2.267596,41.425854,2.267596
41.425858_2.163314,41.425858,2.163314
41.42586_2.003862,41.42586,2.003862
41.42587_2.198075,41.42587,2.198075
41.42587_2.232836,41.42587,2.232836
41.425873_2.140536,41.425873,2.140536
41.425877_2.026642,41.425877,2.026642
41.425884_2.117757,41.425884,2.117757
41.425888_2.049421,41.425888,2.049421
41.42589_2.0722,41.42589,2.0722
41.42589_2.094979,41.42589,2.094979
41.42589_2.175297,41.42589,2.175297
41.425896_2.244818,41.425896,2.244818
41.4259_2.210057,41.4259,2.210057
41.425903_1.993066,41.425903,1.993066
41.42591_2.152519,41.42591,2.152519
41.42592_2.015846,41.42592,2.015846
41.425922_2.2568,41.425922,2.2568
41.425926_2.12974,41.425926,2.12974
41.425926_2.187279,41.425926,2.187279
41.42593_2.038625,41.42593,2.038625
41.42593_2.22204,41.42593,2.22204
41.425934_2.106961,41.425934,2.106961
41.425938_1.98227,41.425938,1.98227
41.425938_2.061404,41.425938,2.061404
41.425938_2.084183,41.425938,2.084183
41.425945_2.268782,41.425945,2.268782
41.42595_2.164501,41.42595,2.164501
41.425957_2.005049,41.425957,2.005049
41.42596_2.199262,41.42596,2.199262
41.42596_2.234022,41.42596,2.234022
41.42597_2.141723,41.42597,2.141723
41.425972_2.027828,41.425972,2.027828
41.42598_2.118944,41.42598,2.118944
41.425983_2.050608,41.425983,2.050608
41.425983_2.096165,41.425983,2.096165
41.425987_2.073387,41.425987,2.073387
41.425987_2.176484,41.425987,2.176484
41.425987_2.246005,41.425987,2.246005
41.42599_2.211244,41.42599,2.211244
41.426_1.994253,41.426,1.994253
41.426006_2.153705,41.426006,2.153705
41.426014_2.017032,41.426014,2.017032
41.426014_2.257987,41.426014,2.257987
41.42602_2.130927,41.42602,2.130927
41.42602_2.188466,41.42602,2.188466
41.426025_2.039811,41.426025,2.039811
41.426025_2.223227,41.426025,2.223227
41.42603_2.108148,41.42603,2.108148
41.426033_1.983456,41.426033,1.983456
41.426033_2.06259,41.426033,2.06259
41.426033_2.085369,41.426033,2.085369
41.42604_2.269969,41.42604,2.269969
41.426044_2.165688,41.426044,2.165688
41.426052_2.006236,41.426052,2.006236
41.426052_2.200449,41.426052,2.200449
41.426052_2.235209,41.426052,2.235209
41.42606_2.14291,41.42606,2.14291
41.426067_2.029015,41.426067,2.029015
41.42607_2.120131,41.42607,2.120131
41.42608_2.051794,41.42608,2.051794
41.42608_2.074573,41.42608,2.074573
41.42608_2.097352,41.42608,2.097352
41.42608_2.177671,41.42608,2.177671
41.42608_2.247192,41.42608,2.247192
41.426086_2.212431,41.426086,2.212431
41.426094_1.995439,41.426094,1.995439
41.426098_2.154892,41.426098,2.154892
41.426105_2.259174,41.426105,2.259174
41.42611_2.018219,41.42611,2.018219
41.426113_2.132114,41.426113,2.132114
41.426113_2.189653,41.426113,2.189653
41.426117_2.224414,41.426117,2.224414
41.42612_2.040998,41.42612,2.040998
41.426125_2.109335,41.426125,2.109335
41.42613_1.984643,41.42613,1.984643
41.42613_2.063777,41.42613,2.063777
41.42613_2.086556,41.42613,2.086556
41.426132_2.271156,41.426132,2.271156
41.426136_2.166875,41.426136,2.166875
41.426144_2.236396,41.426144,2.236396
41.426147_2.007422,41.426147,2.007422
41.426147_2.201636,41.426147,2.201636
41.426155_2.144096,41.426155,2.144096
41.426163_2.030202,41.426163,2.030202
41.426167_2.121318,41.426167,2.121318
41.42617_2.052981,41.42617,2.052981
41.426174_2.07576,41.426174,2.07576
41.426174_2.098539,41.426174,2.098539
41.426174_2.178858,41.426174,2.178858
41.426174_2.248379,41.426174,2.248379
41.426178_2.213618,41.426178,2.213618
41.42619_1.996626,41.42619,1.996626
41.426193_2.156079,41.426193,2.156079
41.4262_2.260361,41.4262,2.260361
41.426205_2.019405,41.426205,2.019405
41.42621_2.133301,41.42621,2.133301
41.42621_2.19084,41.42621,2.19084
41.42621_2.225601,41.42621,2.225601
41.426216_2.042185,41.426216,2.042185
41.426216_2.110522,41.426216,2.110522
41.42622_2.064964,41.42622,2.064964
41.426224_2.087743,41.426224,2.087743
41.426224_2.272343,41.426224,2.272343
41.426228_1.98583,41.426228,1.98583
41.42623_2.168062,41.42623,2.168062
41.42624_2.202823,41.42624,2.202823
41.42624_2.237583,41.42624,2.237583
41.426247_2.008609,41.426247,2.008609
41.426247_2.145283,41.426247,2.145283
41.426258_2.031389,41.426258,2.031389
41.42626_2.122504,41.42626,2.122504
41.426266_2.054168,41.426266,2.054168
41.426266_2.180044,41.426266,2.180044
41.426266_2.249566,41.426266,2.249566
41.42627_2.076947,41.42627,2.076947
41.42627_2.099726,41.42627,2.099726
41.426273_2.214805,41.426273,2.214805
41.426285_1.997813,41.426285,1.997813
41.426285_2.157266,41.426285,2.157266
41.426292_2.261548,41.426292,2.261548
41.4263_2.020592,41.4263,2.020592
41.4263_2.134487,41.4263,2.134487
41.4263_2.192027,41.4263,2.192027
41.426304_2.226788,41.426304,2.226788
41.42631_2.043371,41.42631,2.043371
41.42631_2.111709,41.42631,2.111709
41.426315_2.066151,41.426315,2.066151
41.426315_2.08893,41.426315,2.08893
41.426315_2.27353,41.426315,2.27353
41.426323_1.987016,41.426323,1.987016
41.426323_2.169249,41.426323,2.169249
41.42633_2.23877,41.42633,2.23877
41.426334_2.20401,41.426334,2.20401
41.426342_2.009796,41.426342,2.009796
41.426342_2.14647,41.426342,2.14647
41.426353_2.032575,41.426353,2.032575
41.426353_2.123691,41.426353,2.123691
41.426357_2.250752,41.426357,2.250752
41.42636_2.055354,41.42636,2.055354
41.42636_2.100913,41.42636,2.100913
41.42636_2.181231,41.42636,2.181231
41.426365_2.078134,41.426365,2.078134
41.426365_2.215992,41.426365,2.215992
41.42638_1.998999,41.42638,1.998999
41.42638_2.158453,41.42638,2.158453
41.426384_2.262735,41.426384,2.262735
41.42639_2.193214,41.42639,2.193214
41.426395_2.021779,41.426395,2.021779
41.426395_2.135674,41.426395,2.135674
41.426395_2.227975,41.426395,2.227975
41.426407_2.044558,41.426407,2.044558
41.426407_2.112895,41.426407,2.112895
41.426407_2.274717,41.426407,2.274717
41.42641_2.067337,41.42641,2.067337
41.42641_2.090117,41.42641,2.090117
41.42642_1.988203,41.42642,1.988203
41.42642_2.170435,41.42642,2.170435
41.426422_2.239957,41.426422,2.239957
41.426426_2.205196,41.426426,2.205196
41.426434_2.147657,41.426434,2.147657
41.426437_2.010983,41.426437,2.010983
41.42645_2.033762,41.42645,2.033762
41.42645_2.124878,41.42645,2.124878
41.42645_2.25194,41.42645,2.25194
41.426453_1.977406,41.426453,1.977406
41.426453_2.182418,41.426453,2.182418
41.426456_2.056541,41.426456,2.056541
41.426456_2.102099,41.426456,2.102099
41.426456_2.217179,41.426456,2.217179
41.42646_2.07932,41.42646,2.07932
41.426476_2.000186,41.426476,2.000186
41.426476_2.15964,41.426476,2.15964
41.426476_2.263922,41.426476,2.263922
41.426487_2.194401,41.426487,2.194401
41.426487_2.229162,41.426487,2.229162
41.42649_2.022965,41.42649,2.022965
41.42649_2.136861,41.42649,2.136861
41.4265_2.114082,41.4265,2.114082
41.426502_2.045745,41.426502,2.045745
41.426502_2.275904,41.426502,2.275904
41.426506_2.068524,41.426506,2.068524
41.426506_2.091303,41.426506,2.091303
41.42651_2.171622,41.42651,2.171622
41.426514_1.989389,41.426514,1.989389
41.426517_2.206383,41.426517,2.206383
41.426517_2.241144,41.426517,2.241144
41.42653_2.148844,41.42653,2.148844
41.426533_2.012169,41.426533,2.012169
41.426544_2.034949,41.426544,2.034949
41.426544_2.126065,41.426544,2.126065
41.426544_2.183605,41.426544,2.183605
41.426544_2.253126,41.426544,2.253126
41.42655_1.978593,41.42655,1.978593
41.42655_2.057728,41.42655,2.057728
41.42655_2.080507,41.42655,2.080507
41.42655_2.103286,41.42655,2.103286
41.42655_2.218366,41.42655,2.218366
41.426567_2.160826,41.426567,2.160826
41.426567_2.265109,41.426567,2.265109
41.42657_2.001373,41.42657,2.001373
41.42658_2.195588,41.42658,2.195588
41.42658_2.230348,41.42658,2.230348
41.426582_2.138048,41.426582,2.138048
41.426586_2.024152,41.426586,2.024152
41.426594_2.046932,41.426594,2.046932
41.426594_2.115269,41.426594,2.115269
41.426594_2.277091,41.426594,2.277091
41.4266_2.069711,41.4266,2.069711
41.4266_2.09249,41.4266,2.09249
41.426605_2.172809,41.426605,2.172809
41.42661_1.990576,41.42661,1.990576
41.42661_2.242331,41.42661,2.242331
41.426613_2.20757,41.426613,2.20757
41.426624_2.150031,41.426624,2.150031
41.42663_2.013356,41.42663,2.013356
41.426636_2.127252,41.426636,2.127252
41.426636_2.254313,41.426636,2.254313
41.42664_2.036135,41.42664,2.036135
41.42664_2.184792,41.42664,2.184792
41.426643_2.104473,41.426643,2.104473
41.426643_2.219553,41.426643,2.219553
41.426647_1.97978,41.426647,1.97978
41.426647_2.058915,41.426647,2.058915
41.426647_2.081694,41.426647,2.081694
41.426662_2.162013,41.426662,2.162013
41.426662_2.266296,41.426662,2.266296
41.426666_2.002559,41.426666,2.002559
41.426674_2.196774,41.426674,2.196774
41.426674_2.231535,41.426674,2.231535
41.426678_2.139235,41.426678,2.139235
41.42668_2.025339,41.42668,2.025339
41.42669_2.048118,41.42669,2.048118
41.42669_2.116456,41.42669,2.116456
41.426693_2.093677,41.426693,2.093677
41.426697_2.070898,41.426697,2.070898
41.426697_2.173996,41.426697,2.173996
41.4267_2.243518,41.4267,2.243518
41.426704_1.991763,41.426704,1.991763
41.426704_2.208757,41.426704,2.208757
41.426716_2.151217,41.426716,2.151217
41.426723_2.014542,41.426723,2.014542
41.426727_2.2555,41.426727,2.2555
41.42673_2.128439,41.42673,2.128439
41.42673_2.185979,41.42673,2.185979
41.426735_2.037322,41.426735,2.037322
41.426735_2.22074,41.426735,2.22074
41.42674_2.10566,41.42674,2.10566
41.426743_1.980966,41.426743,1.980966
41.426743_2.060101,41.426743,2.060101
41.426743_2.08288,41.426743,2.08288
41.426754_2.1632,41.426754,2.1632
41.426754_2.267483,41.426754,2.267483
41.42676_2.003746,41.42676,2.003746
41.426765_2.197961,41.426765,2.197961
41.426765_2.232722,41.426765,2.232722
41.42677_2.140421,41.42677,2.140421
41.426777_2.026525,41.426777,2.026525
41.42678_2.117643,41.42678,2.117643
41.426785_2.049305,41.426785,2.049305
41.42679_2.072084,41.42679,2.072084
41.42679_2.094863,41.42679,2.094863
41.426792_2.175183,41.426792,2.175183
41.426792_2.244705,41.426792,2.244705
41.4268_1.992949,41.4268,1.992949
41.4268_2.209944,41.4268,2.209944
41.42681_2.152404,41.42681,2.152404
41.42682_2.015729,41.42682,2.015729
41.42682_2.256687,41.42682,2.256687
41.426823_2.129625,41.426823,2.129625
41.426826_2.187165,41.426826,2.187165
41.42683_2.038509,41.42683,2.038509
41.42683_2.221927,41.42683,2.221927
41.426834_2.061288,41.426834,2.061288
41.426834_2.106847,41.426834,2.106847
41.426838_1.982153,41.426838,1.982153
41.426838_2.084067,41.426838,2.084067
41.426846_2.26867,41.426846,2.26867
41.42685_2.164387,41.42685,2.164387
41.426857_2.004933,41.426857,2.004933
41.426857_2.233909,41.426857,2.233909
41.42686_2.199148,41.42686,2.199148
41.426865_2.141608,41.426865,2.141608
41.426872_2.027712,41.426872,2.027712
41.426876_2.118829,41.426876,2.118829
41.42688_2.050492,41.42688,2.050492
41.426884_2.073271,41.426884,2.073271
41.426884_2.09605,41.426884,2.09605
41.426884_2.17637,41.426884,2.17637
41.426888_2.245892,41.426888,2.245892
41.42689_2.211131,41.42689,2.211131
41.426895_1.994136,41.426895,1.994136
41.426903_2.153591,41.426903,2.153591
41.426914_2.016916,41.426914,2.016916
41.426914_2.257874,41.426914,2.257874
41.426918_2.130812,41.426918,2.130812
41.426918_2.188353,41.426918,2.188353
41.42692_2.223114,41.42692,2.223114
41.426926_2.039695,41.426926,2.039695
41.42693_2.062475,41.42693,2.062475
41.42693_2.108033,41.42693,2.108033
41.426933_1.983339,41.426933,1.983339
41.426933_2.085254,41.426933,2.085254
41.426937_2.269857,41.426937,2.269857
41.42694_2.165574,41.42694,2.165574
41.426952_2.006119,41.426952,2.006119
41.426952_2.200335,41.426952,2.200335
41.426952_2.235096,41.426952,2.235096
41.42696_2.142795,41.42696,2.142795
41.426968_2.028899,41.426968,2.028899
41.42697_2.120016,41.42697,2.120016
41.426975_2.051678,41.426975,2.051678
41.42698_2.074458,41.42698,2.074458
41.42698_2.097237,41.42698,2.097237
41.42698_2.177557,41.42698,2.177557
41.42698_2.247079,41.42698,2.247079
41.426983_2.212318,41.426983,2.212318
41.42699_1.995323,41.42699,1.995323
41.427_2.154778,41.427,2.154778
41.427006_2.018102,41.427006,2.018102
41.427006_2.259061,41.427006,2.259061
41.427013_2.131999,41.427013,2.131999
41.427013_2.189539,41.427013,2.189539
41.427013_2.2243,41.427013,2.2243
41.427017_2.040882,41.427017,2.040882
41.42702_2.10922,41.42702,2.10922
