station_id,lat,lon,tmean_c
41.471813_2.170664,41.471813,2.170664,29.644836
41.47182_2.205451,41.47182,2.205451,28.697134
41.47182_2.240237,41.47182,2.240237,27.980612
41.47183_2.011094,41.47183,2.011094,30.947515
41.471832_2.147869,41.471832,2.147869,30.271439
41.471844_2.03389,41.471844,2.03389,30.736864
41.471844_2.125073,41.471844,2.125073,30.081354
41.471848_1.977493,41.471848,1.977493,30.644018
41.471848_2.182656,41.471848,2.182656,31.175331
41.471848_2.252228,41.471848,2.252228,29.436844
41.47185_2.056686,41.47185,2.056686,30.836569
41.47185_2.102278,41.47185,2.102278,29.604546
41.471855_2.079482,41.471855,2.079482,30.590536
41.471855_2.217442,41.471855,2.217442,28.075136
41.471867_2.00029,41.471867,2.00029,30.859922
41.47187_2.15986,41.47187,2.15986,30.333773
41.471874_2.264219,41.471874,2.264219,28.717783
41.47188_2.194647,41.47188,2.194647,28.949121
41.47188_2.229433,41.47188,2.229433,29.181152
41.471886_2.023086,41.471886,2.023086,31.210794
41.471886_2.137065,41.471886,2.137065,30.174164
41.471893_2.045882,41.471893,2.045882,30.585943
41.471893_2.114269,41.471893,2.114269,29.981339
41.4719_2.068678,41.4719,2.068678,30.443085
41.4719_2.091474,41.4719,2.091474,30.693624
41.471905_1.989485,41.471905,1.989485,29.93984
41.471905_2.171852,41.471905,2.171852,29.486464
41.471912_2.241425,41.471912,2.241425,28.030134
41.471916_2.206638,41.471916,2.206638,28.718773
41.471924_2.012282,41.471924,2.012282,30.964523
41.471924_2.149057,41.471924,2.149057,30.314394
41.47194_2.035078,41.47194,2.035078,30.686373
41.47194_2.126261,41.47194,2.126261,30.088915
41.47194_2.253416,41.47194,2.253416,29.485315
41.471943_1.978681,41.471943,1.978681,30.751282
41.471943_2.183843,41.471943,2.183843,31.076914
41.471947_2.057874,41.471947,2.057874,30.792496
41.471947_2.08067,41.471947,2.08067,30.630814
41.471947_2.103466,41.471947,2.103466,29.368498
41.471947_2.21863,41.471947,2.21863,28.147139
41.471962_2.001477,41.471962,2.001477,30.78624
41.471962_2.161048,41.471962,2.161048,30.379831
41.471966_2.265407,41.471966,2.265407,29.067581
41.471977_2.138253,41.471977,2.138253,30.21084
41.471977_2.195835,41.471977,2.195835,28.868116
41.471977_2.230621,41.471977,2.230621,29.192389
41.47198_2.024274,41.47198,2.024274,31.166168
41.47199_2.04707,41.47199,2.04707,30.575693
41.47199_2.115457,41.47199,2.115457,29.916245
41.471996_2.069866,41.471996,2.069866,30.378687
41.471996_2.092662,41.471996,2.092662,30.665947
41.472_1.990673,41.472,1.990673,29.952127
41.472_2.17304,41.472,2.17304,29.316683
41.472004_2.242612,41.472004,2.242612,28.097824
41.472008_2.207826,41.472008,2.207826,27.688004
41.47202_2.013469,41.47202,2.013469,30.985971
41.47202_2.150244,41.47202,2.150244,30.244354
41.47203_2.127449,41.47203,2.127449,30.090815
41.47203_2.254604,41.47203,2.254604,29.40999
41.472034_2.036265,41.472034,2.036265,30.818611
41.472034_2.185031,41.472034,2.185031,30.865517
41.47204_1.979868,41.47204,1.979868,30.747087
41.47204_2.059062,41.47204,2.059062,30.644712
41.47204_2.104653,41.47204,2.104653,30.126749
41.47204_2.219818,41.47204,2.219818,28.14734
41.472042_2.081857,41.472042,2.081857,30.646063
41.472057_2.162236,41.472057,2.162236,30.4661
41.472057_2.266595,41.472057,2.266595,29.140844
41.47206_2.002665,41.47206,2.002665,30.831675
41.47207_2.197023,41.47207,2.197023,28.821459
41.47207_2.231809,41.47207,2.231809,29.232483
41.472073_2.139441,41.472073,2.139441,30.207636
41.472076_2.025461,41.472076,2.025461,30.861925
41.472084_2.048257,41.472084,2.048257,30.58766
41.472084_2.116645,41.472084,2.116645,29.861547
41.472088_2.071053,41.472088,2.071053,30.311655
41.472088_2.093849,41.472088,2.093849,30.562912
41.47209_2.174227,41.47209,2.174227,29.414854
41.4721_1.99186,41.4721,1.99186,30.047033
41.4721_2.209014,41.4721,2.209014,27.625101
41.4721_2.2438,41.4721,2.2438,28.217894
41.47211_2.151432,41.47211,2.151432,30.184355
41.472115_2.014657,41.472115,2.014657,31.01628
41.472126_2.037453,41.472126,2.037453,30.803537
41.472126_2.128637,41.472126,2.128637,30.072195
41.472126_2.255792,41.472126,2.255792,29.331778
41.47213_2.186219,41.47213,2.186219,30.688147
41.472134_1.981056,41.472134,1.981056,30.725512
41.472134_2.060249,41.472134,2.060249,30.692862
41.472134_2.105841,41.472134,2.105841,30.092005
41.472134_2.221005,41.472134,2.221005,28.236353
41.472137_2.083045,41.472137,2.083045,30.658918
41.47215_2.163424,41.47215,2.163424,30.524439
41.47215_2.267783,41.47215,2.267783,29.217588
41.472157_2.003852,41.472157,2.003852,29.952688
41.47216_2.19821,41.47216,2.19821,28.696245
41.47216_2.232997,41.47216,2.232997,29.259209
41.472168_2.026649,41.472168,2.026649,30.876495
41.472168_2.140628,41.472168,2.140628,30.220863
41.472176_2.117833,41.472176,2.117833,29.812998
41.47218_2.049445,41.47218,2.049445,30.593239
41.472183_2.072241,41.472183,2.072241,30.341421
41.472183_2.095037,41.472183,2.095037,30.553087
41.472187_2.175415,41.472187,2.175415,29.676725
41.47219_2.244988,41.47219,2.244988,28.292322
41.472195_1.993048,41.472195,1.993048,30.001402
41.472195_2.210202,41.472195,2.210202,28.672844
41.472206_2.15262,41.472206,2.15262,30.120325
41.47221_2.015844,41.47221,2.015844,31.025732
41.472218_2.129824,41.472218,2.129824,30.045242
41.472218_2.256979,41.472218,2.256979,29.103903
41.47222_2.03864,41.47222,2.03864,30.630424
41.47222_2.187407,41.47222,2.187407,30.506273
41.472225_2.222193,41.472225,2.222193,28.30683
41.47223_1.982243,41.47223,1.982243,30.538527
41.47223_2.061437,41.47223,2.061437,30.62223
41.47223_2.107028,41.47223,2.107028,30.061974
41.472233_2.084233,41.472233,2.084233,30.626038
41.47224_2.268971,41.47224,2.268971,28.97782
41.472244_2.164611,41.472244,2.164611,30.31138
41.47225_2.00504,41.47225,2.00504,29.946226
41.472256_2.199398,41.472256,2.199398,28.558504
41.472256_2.234185,41.472256,2.234185,29.299368
41.47226_2.141816,41.47226,2.141816,30.296682
41.472263_2.027836,41.472263,2.027836,30.914703
41.472267_1.971439,41.472267,1.971439,29.994192
41.47227_2.11902,41.47227,2.11902,29.79245
41.472275_2.050632,41.472275,2.050632,30.636683
41.47228_2.073429,41.47228,2.073429,30.373068
41.47228_2.096225,41.47228,2.096225,30.562693
41.47228_2.176603,41.47228,2.176603,29.756094
41.472282_2.246176,41.472282,2.246176,28.34783
41.472286_2.21139,41.472286,2.21139,28.77265
41.47229_1.994235,41.47229,1.994235,29.98467
41.472298_2.153807,41.472298,2.153807,30.082209
41.472305_2.017032,41.472305,2.017032,31.07949
41.47231_2.258167,41.47231,2.258167,29.098852
41.472313_2.131012,41.472313,2.131012,30.041483
41.472313_2.188594,41.472313,2.188594,30.114967
41.472317_2.039828,41.472317,2.039828,30.600344
41.472317_2.223381,41.472317,2.223381,28.252527
41.47232_2.108216,41.47232,2.108216,30.063652
41.472324_1.983431,41.472324,1.983431,30.7126
41.472324_2.062624,41.472324,2.062624,30.42298
41.472324_2.08542,41.472324,2.08542,30.62914
41.472336_2.165799,41.472336,2.165799,30.461946
41.472336_2.270159,41.472336,2.270159,28.703194
41.472347_2.006227,41.472347,2.006227,29.906769
41.472347_2.200586,41.472347,2.200586,28.378683
41.472347_2.235372,41.472347,2.235372,29.321121
41.472355_2.143003,41.472355,2.143003,30.312002
41.47236_2.029024,41.47236,2.029024,30.909012
41.472363_1.972626,41.472363,1.972626,30.885084
41.472366_2.120208,41.472366,2.120208,29.825312
41.47237_2.05182,41.47237,2.05182,30.685293
41.47237_2.097412,41.47237,2.097412,30.518911
41.472374_2.074616,41.472374,2.074616,30.36759
41.472374_2.177791,41.472374,2.177791,30.37926
41.472374_2.247364,41.472374,2.247364,28.35402
41.47238_2.212577,41.47238,2.212577,28.78409
41.472385_1.995423,41.472385,1.995423,29.941824
41.472393_2.154995,41.472393,2.154995,30.060806
41.4724_2.018219,41.4724,2.018219,31.200262
41.4724_2.259355,41.4724,2.259355,28.926905
41.47241_2.1322,41.47241,2.1322,30.03184
41.47241_2.189782,41.47241,2.189782,30.268442
41.472412_2.041016,41.472412,2.041016,30.699661
41.472412_2.224569,41.472412,2.224569,28.231445
41.472416_2.109404,41.472416,2.109404,30.07831
41.47242_2.063812,41.47242,2.063812,30.542686
41.47242_2.086608,41.47242,2.086608,30.644083
41.472424_1.984618,41.472424,1.984618,30.684805
41.472427_2.271346,41.472427,2.271346,28.6584
41.47243_2.166987,41.47243,2.166987,30.568544
41.47244_2.23656,41.47244,2.23656,29.411104
41.472443_2.007415,41.472443,2.007415,29.975954
41.472443_2.201774,41.472443,2.201774,28.12903
41.472446_2.144191,41.472446,2.144191,30.26709
41.472454_2.030211,41.472454,2.030211,30.807283
41.472458_1.973814,41.472458,1.973814,30.84719
41.472458_2.121396,41.472458,2.121396,29.905777
41.472466_2.053008,41.472466,2.053008,30.704018
41.472466_2.0986,41.472466,2.0986,30.516352
41.472466_2.178978,41.472466,2.178978,29.831244
41.47247_2.075804,41.47247,2.075804,30.396738
41.47247_2.248552,41.47247,2.248552,28.472952
41.472473_2.213765,41.472473,2.213765,28.46728
41.47248_1.996611,41.47248,1.996611,29.940956
41.472485_2.156183,41.472485,2.156183,30.077513
41.472492_2.260543,41.472492,2.260543,28.512491
41.472496_2.019407,41.472496,2.019407,31.25846
41.4725_2.133387,41.4725,2.133387,30.01467
41.4725_2.19097,41.4725,2.19097,29.475225
41.472504_2.225757,41.472504,2.225757,28.99616
41.472507_2.042203,41.472507,2.042203,30.794245
41.47251_2.110591,41.47251,2.110591,30.030449
41.472515_2.065,41.472515,2.065,30.577494
41.472515_2.087795,41.472515,2.087795,30.652649
41.47252_1.985806,41.47252,1.985806,30.23902
41.472523_2.168175,41.472523,2.168175,29.650864
41.472534_2.202961,41.472534,2.202961,28.911047
41.472534_2.237748,41.472534,2.237748,28.827148
41.472538_2.008603,41.472538,2.008603,30.838003
41.47254_2.145379,41.47254,2.145379,30.25766
41.47255_2.031399,41.47255,2.031399,30.825356
41.472553_1.975001,41.472553,1.975001,30.758781
41.472553_2.122583,41.472553,2.122583,29.969484
41.47256_2.054195,41.47256,2.054195,30.799433
41.47256_2.076991,41.47256,2.076991,30.460592
41.47256_2.099787,41.47256,2.099787,30.013145
41.47256_2.180166,41.47256,2.180166,30.792395
41.47256_2.249739,41.47256,2.249739,28.515556
41.472565_2.214953,41.472565,2.214953,28.26261
41.472576_1.997798,41.472576,1.997798,30.048323
41.47258_2.157371,41.47258,2.157371,30.12819
41.472588_2.261731,41.472588,2.261731,28.581537
41.47259_2.020595,41.47259,2.020595,31.205782
41.472595_2.134575,41.472595,2.134575,30.016754
41.472595_2.192158,41.472595,2.192158,29.329443
41.472595_2.226944,41.472595,2.226944,29.023382
41.472603_2.043391,41.472603,2.043391,30.781797
41.472607_2.111779,41.472607,2.111779,29.993158
41.47261_2.066187,41.47261,2.066187,30.642838
41.47261_2.088983,41.47261,2.088983,30.668394
41.472614_1.986993,41.472614,1.986993,29.965836
41.47262_2.169362,41.47262,2.169362,29.539103
41.472626_2.204149,41.472626,2.204149,28.880857
41.472626_2.238936,41.472626,2.238936,28.167984
41.472633_2.00979,41.472633,2.00979,31.06205
41.472633_2.146567,41.472633,2.146567,30.27517
41.472645_2.032587,41.472645,2.032587,30.748957
41.47265_1.976189,41.47265,1.976189,30.676702
41.47265_2.123771,41.47265,2.123771,30.031313
41.472652_2.055383,41.472652,2.055383,30.755686
41.472652_2.181354,41.472652,2.181354,31.00921
41.472652_2.250927,41.472652,2.250927,28.655401
41.472656_2.078179,41.472656,2.078179,30.51385
41.472656_2.100975,41.472656,2.100975,29.67041
41.47266_2.216141,41.47266,2.216141,27.96052
41.47267_1.998986,41.47267,1.998986,30.694815
41.472675_2.158558,41.472675,2.158558,30.232027
41.47268_2.262918,41.47268,2.262918,28.670792
41.472687_2.021782,41.472687,2.021782,31.127897
41.472687_2.193345,41.472687,2.193345,29.18313
41.47269_2.135763,41.47269,2.135763,30.074905
41.47269_2.228132,41.47269,2.228132,29.055872
41.4727_2.044579,41.4727,2.044579,30.743685
41.4727_2.112967,41.4727,2.112967,29.98002
41.472702_2.067375,41.472702,2.067375,30.615236
41.472706_2.090171,41.472706,2.090171,30.692549
41.47271_1.988181,41.47271,1.988181,29.910315
41.47271_2.17055,41.47271,2.17055,29.44024
41.472717_2.240124,41.472717,2.240124,28.034447
41.47272_2.205337,41.47272,2.205337,28.85405
41.47273_2.010978,41.47273,2.010978,30.99141
41.47273_2.147754,41.47273,2.147754,30.30996
41.47274_2.033774,41.47274,2.033774,30.747757
41.47274_2.124959,41.47274,2.124959,30.052467
41.472744_1.977376,41.472744,1.977376,30.679253
41.472744_2.252115,41.472744,2.252115,29.378815
41.472748_2.056571,41.472748,2.056571,30.664062
41.472748_2.102163,41.472748,2.102163,29.635368
41.472748_2.182542,41.472748,2.182542,31.044754
41.47275_2.079367,41.47275,2.079367,30.560537
41.47275_2.217329,41.47275,2.217329,27.967453
41.472767_2.000173,41.472767,2.000173,30.63709
41.472767_2.159746,41.472767,2.159746,30.298273
41.47277_2.264107,41.47277,2.264107,28.751806
41.472782_2.02297,41.472782,2.02297,31.106226
41.472782_2.13695,41.472782,2.13695,30.134027
41.472782_2.194533,41.472782,2.194533,29.0314
41.472782_2.22932,41.472782,2.22932,29.072775
41.472794_2.045766,41.472794,2.045766,30.61566
41.472794_2.114155,41.472794,2.114155,29.942072
41.472797_2.068562,41.472797,2.068562,30.547071
41.472797_2.091358,41.472797,2.091358,30.718363
41.472805_1.989368,41.472805,1.989368,29.918716
41.472805_2.171738,41.472805,2.171738,29.35205
41.472813_2.206525,41.472813,2.206525,28.771063
41.472813_2.241312,41.472813,2.241312,28.083258
41.472824_2.012165,41.472824,2.012165,30.854828
41.472824_2.148942,41.472824,2.148942,30.322771
41.472836_2.034962,41.472836,2.034962,30.788454
41.472836_2.126146,41.472836,2.126146,30.066206
41.47284_2.183729,41.47284,2.183729,31.07769
41.47284_2.253303,41.47284,2.253303,29.306402
41.472843_1.978564,41.472843,1.978564,30.685858
41.472843_2.057758,41.472843,2.057758,30.65391
41.472843_2.10335,41.472843,2.10335,29.422852
41.472843_2.218516,41.472843,2.218516,28.05433
41.472847_2.080554,41.472847,2.080554,30.576353
41.472862_2.001361,41.472862,2.001361,30.6865
41.472862_2.160934,41.472862,2.160934,30.34278
41.472862_2.265294,41.472862,2.265294,29.102432
41.472874_2.195721,41.472874,2.195721,28.923662
41.472874_2.230508,41.472874,2.230508,29.092909
41.472878_2.024157,41.472878,2.024157,31.047205
41.472878_2.138138,41.472878,2.138138,30.21315
41.47289_2.046954,41.47289,2.046954,30.584738
41.47289_2.115342,41.47289,2.115342,29.892082
41.472893_2.06975,41.472893,2.06975,30.316122
41.472893_2.092546,41.472893,2.092546,30.700445
41.472897_2.172925,41.472897,2.172925,29.382132
41.4729_1.990556,41.4729,1.990556,29.95717
41.472904_2.242499,41.472904,2.242499,28.161592
41.472908_2.207713,41.472908,2.207713,27.733093
41.472916_2.15013,41.472916,2.15013,30.259552
41.47292_2.013353,41.47292,2.013353,30.92129
41.47293_2.036149,41.47293,2.036149,30.782951
41.47293_2.127334,41.47293,2.127334,30.066103
41.47293_2.254491,41.47293,2.254491,29.209503
41.472935_2.184917,41.472935,2.184917,30.892664
41.47294_1.979751,41.47294,1.979751,30.71714
41.47294_2.058946,41.47294,2.058946,30.715353
41.47294_2.104538,41.47294,2.104538,30.202768
41.47294_2.219704,41.47294,2.219704,28.08706
41.472942_2.081742,41.472942,2.081742,30.614992
41.472954_2.162122,41.472954,2.162122,30.425606
41.472958_2.002548,41.472958,2.002548,30.75148
41.472958_2.266482,41.472958,2.266482,29.203041
41.47297_2.139326,41.47297,2.139326,30.246912
41.47297_2.196909,41.47297,2.196909,28.870916
41.47297_2.231696,41.47297,2.231696,29.115988
41.472973_2.025345,41.472973,2.025345,30.924387
41.47298_2.11653,41.47298,2.11653,29.832556
41.472984_2.048141,41.472984,2.048141,30.589241
41.47299_2.070938,41.47299,2.070938,30.28605
41.47299_2.093734,41.47299,2.093734,30.63761
41.472992_2.174113,41.472992,2.174113,29.327494
41.472996_1.991744,41.472996,1.991744,30.045609
41.472996_2.243687,41.472996,2.243687,28.219862
41.473_2.2089,41.473,2.2089,27.706009
41.47301_2.151318,41.47301,2.151318,30.192884
41.473015_2.01454,41.473015,2.01454,30.932236
41.473022_2.128522,41.473022,2.128522,30.049124
41.473022_2.255679,41.473022,2.255679,29.236853
41.473026_2.037337,41.473026,2.037337,30.914148
41.473026_2.186105,41.473026,2.186105,30.718283
41.47303_2.220892,41.47303,2.220892,28.169327
41.473034_1.980939,41.473034,1.980939,30.677252
41.473034_2.060133,41.473034,2.060133,30.486662
41.473034_2.08293,41.473034,2.08293,30.615458
41.473034_2.105726,41.473034,2.105726,30.14844
41.47305_2.163309,41.47305,2.163309,30.719254
41.47305_2.26767,41.47305,2.26767,29.219055
41.473053_2.003736,41.473053,2.003736,29.901237
41.47306_2.198097,41.47306,2.198097,28.730639
41.47306_2.232883,41.47306,2.232883,29.193392
41.473064_2.140513,41.473064,2.140513,30.286568
41.47307_2.026532,41.47307,2.026532,30.84806
41.473076_2.117718,41.473076,2.117718,29.777033
41.47308_2.049329,41.47308,2.049329,30.649094
41.473083_2.072125,41.473083,2.072125,30.315811
41.473083_2.094922,41.473083,2.094922,30.615723
41.473083_2.175301,41.473083,2.175301,29.387878
41.473087_2.244875,41.473087,2.244875,28.269669
41.47309_1.992931,41.47309,1.992931,29.994547
41.47309_2.210088,41.47309,2.210088,28.77858
41.473103_2.152505,41.473103,2.152505,30.099104
41.47311_2.015728,41.47311,2.015728,30.931787
41.473114_2.256866,41.473114,2.256866,29.210472
41.473118_2.129709,41.473118,2.129709,30.006529
41.47312_2.038524,41.47312,2.038524,30.848639
41.47312_2.187293,41.47312,2.187293,30.583786
41.473125_2.106913,41.473125,2.106913,30.096237
41.473125_2.22208,41.473125,2.22208,28.258596
41.47313_1.982126,41.47313,1.982126,30.587158
41.47313_2.061321,41.47313,2.061321,30.593872
41.47313_2.084117,41.47313,2.084117,30.599953
41.47314_2.164497,41.47314,2.164497,29.975685
41.47314_2.268858,41.47314,2.268858,29.05368
41.47315_2.004923,41.47315,2.004923,29.871271
41.473152_2.199284,41.473152,2.199284,28.622751
41.473152_2.234071,41.473152,2.234071,29.287394
41.47316_2.141701,41.47316,2.141701,30.35903
41.473164_1.971322,41.473164,1.971322,30.87143
41.473164_2.02772,41.473164,2.02772,30.864487
41.47317_2.050516,41.47317,2.050516,30.653
41.47317_2.118905,41.47317,2.118905,29.785957
41.473175_2.096109,41.473175,2.096109,30.652925
41.47318_2.073313,41.47318,2.073313,30.386423
41.47318_2.176489,41.47318,2.176489,29.45427
41.473183_2.246063,41.473183,2.246063,28.295527
41.473186_1.994119,41.473186,1.994119,29.942934
41.473186_2.211276,41.473186,2.211276,28.93154
41.473198_2.153693,41.473198,2.153693,30.051382
41.473206_2.016915,41.473206,2.016915,31.012215
41.47321_2.258054,41.47321,2.258054,29.170334
41.473213_2.130897,41.473213,2.130897,29.992182
41.473213_2.18848,41.473213,2.18848,30.326628
41.473217_2.039712,41.473217,2.039712,30.715155
41.473217_2.223268,41.473217,2.223268,28.186804
41.47322_2.108101,41.47322,2.108101,30.088362
41.473225_1.983314,41.473225,1.983314,30.73256
41.473225_2.062509,41.473225,2.062509,30.49098
41.473225_2.085305,41.473225,2.085305,30.612364
41.473232_2.270046,41.473232,2.270046,28.854246
41.473236_2.165685,41.473236,2.165685,30.734705
41.473244_2.006111,41.473244,2.006111,29.854067
41.473248_2.200472,41.473248,2.200472,28.485483
41.473248_2.235259,41.473248,2.235259,29.22257
41.47325_2.142889,41.47325,2.142889,30.38577
41.47326_1.972509,41.47326,1.972509,30.822294
41.47326_2.028908,41.47326,2.028908,30.880587
41.473263_2.120093,41.473263,2.120093,29.82044
41.473267_2.051704,41.473267,2.051704,30.713717
41.47327_2.074501,41.47327,2.074501,30.380938
41.47327_2.097297,41.47327,2.097297,30.71261
41.47327_2.177676,41.47327,2.177676,29.593887
41.473274_2.247251,41.473274,2.247251,28.288023
41.473278_2.212464,41.473278,2.212464,28.931112
41.47328_1.995306,41.47328,1.995306,29.879112
41.47329_2.154881,41.47329,2.154881,30.032873
41.4733_2.018103,41.4733,2.018103,30.988266
41.4733_2.259242,41.4733,2.259242,29.153397
41.473305_2.132085,41.473305,2.132085,29.989746
41.473305_2.189668,41.473305,2.189668,30.307291
41.47331_2.224455,41.47331,2.224455,28.173857
41.473312_2.0409,41.473312,2.0409,30.685282
41.473316_2.063696,41.473316,2.063696,30.582235
41.473316_2.109289,41.473316,2.109289,30.091454
41.47332_1.984501,41.47332,1.984501,30.811747
41.47332_2.086493,41.47332,2.086493,30.630173
41.473324_2.271234,41.473324,2.271234,28.64016
41.473328_2.166873,41.473328,2.166873,30.660133
41.47334_2.007298,41.47334,2.007298,30.619894
41.47334_2.20166,41.47334,2.20166,28.269205
41.47334_2.236447,41.47334,2.236447,29.212816
41.473347_2.144077,41.473347,2.144077,30.361053
41.473354_2.030095,41.473354,2.030095,30.81459
41.47336_1.973697,41.47336,1.973697,30.74645
41.47336_2.121281,41.47336,2.121281,29.87236
41.473362_2.052892,41.473362,2.052892,29.952446
41.473366_2.075688,41.473366,2.075688,30.427116
41.473366_2.098485,41.473366,2.098485,30.5522
41.473366_2.178864,41.473366,2.178864,29.663635
41.473366_2.248438,41.473366,2.248438,28.33153
41.473373_2.213651,41.473373,2.213651,28.85789
41.473377_1.996494,41.473377,1.996494,29.872
41.473385_2.156069,41.473385,2.156069,30.056366
41.473392_2.26043,41.473392,2.26043,28.96012
41.473396_2.01929,41.473396,2.01929,30.980139
41.4734_2.133272,41.4734,2.133272,29.98062
41.4734_2.190856,41.4734,2.190856,30.26253
41.473404_2.225643,41.473404,2.225643,28.949648
41.473408_2.042087,41.473408,2.042087,30.737244
41.473408_2.110476,41.473408,2.110476,30.010077
41.47341_2.064884,41.47341,2.064884,30.442772
41.47341_2.08768,41.47341,2.08768,30.625616
41.473415_1.985689,41.473415,1.985689,30.211807
41.473423_2.16806,41.473423,2.16806,29.942308
41.47343_2.237635,41.47343,2.237635,29.236517
41.473434_2.008486,41.473434,2.008486,30.892054
41.473434_2.202848,41.473434,2.202848,29.070795
41.47344_2.145264,41.47344,2.145264,30.3525
41.47345_2.031283,41.47345,2.031283,30.900208
41.473454_1.974884,41.473454,1.974884,30.68624
41.473454_2.122468,41.473454,2.122468,29.930696
41.473457_2.054079,41.473457,2.054079,30.549093
41.473457_2.099672,41.473457,2.099672,30.514261
41.473457_2.180052,41.473457,2.180052,29.86785
41.473457_2.249626,41.473457,2.249626,28.486914
41.47346_2.076876,41.47346,2.076876,30.472067
41.473465_2.214839,41.473465,2.214839,28.759916
41.473473_1.997681,41.473473,1.997681,29.92418
41.47348_2.157256,41.47348,2.157256,30.10459
41.473484_2.261618,41.473484,2.261618,28.962645
41.47349_2.020478,41.47349,2.020478,30.957619
41.47349_2.192044,41.47349,2.192044,30.149721
41.473495_2.13446,41.473495,2.13446,29.985804
41.473495_2.226831,41.473495,2.226831,28.976828
41.473503_2.043275,41.473503,2.043275,30.734604
41.473503_2.111664,41.473503,2.111664,29.942345
41.473507_2.066071,41.473507,2.066071,30.523026
41.473507_2.088868,41.473507,2.088868,30.62716
41.47351_1.986876,41.47351,1.986876,29.93308
41.473515_2.169248,41.473515,2.169248,29.456934
41.473522_2.238822,41.473522,2.238822,28.553894
41.473526_2.204036,41.473526,2.204036,29.050964
41.47353_2.009673,41.47353,2.009673,31.014101
41.473534_2.146452,41.473534,2.146452,30.373245
41.473545_2.03247,41.473545,2.03247,30.78917
41.473545_2.123656,41.473545,2.123656,29.995062
41.47355_1.976072,41.47355,1.976072,30.63534
41.473553_2.055267,41.473553,2.055267,30.679785
41.473553_2.10086,41.473553,2.10086,29.697212
41.473553_2.18124,41.473553,2.18124,30.762083
41.473553_2.250814,41.473553,2.250814,29.349632
41.473557_2.078063,41.473557,2.078063,30.516785
41.473557_2.216027,41.473557,2.216027,28.687996
41.473568_1.998869,41.473568,1.998869,29.947302
41.47357_2.158444,41.47357,2.158444,29.077026
41.47358_2.262806,41.47358,2.262806,29.005928
41.473587_2.021666,41.473587,2.021666,30.853598
41.473587_2.135648,41.473587,2.135648,30.021574
41.473587_2.193232,41.473587,2.193232,29.283905
41.473587_2.228019,41.473587,2.228019,28.9829
41.473595_2.044462,41.473595,2.044462,30.709763
41.4736_2.112852,41.4736,2.112852,29.935587
41.473602_2.067259,41.473602,2.067259,30.529284
41.473602_2.090055,41.473602,2.090055,30.668074
41.473606_1.988064,41.473606,1.988064,29.871506
41.47361_2.170436,41.47361,2.170436,29.3398
41.473618_2.205223,41.473618,2.205223,29.018929
41.473618_2.24001,41.473618,2.24001,28.060873
41.473625_2.010861,41.473625,2.010861,30.938757
41.47363_2.14764,41.47363,2.14764,30.356695
41.47364_2.033658,41.47364,2.033658,30.725592
41.47364_2.124844,41.47364,2.124844,30.02656
41.473644_1.977259,41.473644,1.977259,30.65513
41.473644_2.182428,41.473644,2.182428,31.023058
41.473644_2.252002,41.473644,2.252002,29.329157
41.473648_2.056455,41.473648,2.056455,30.67791
41.473648_2.102047,41.473648,2.102047,29.669746
41.47365_2.079251,41.47365,2.079251,30.527067
41.47365_2.217215,41.47365,2.217215,27.994024
41.473663_2.000056,41.473663,2.000056,30.002808
41.473667_2.159632,41.473667,2.159632,29.185425
41.47367_2.263994,41.47367,2.263994,29.114328
41.47368_2.194419,41.47368,2.194419,29.120413
41.473682_2.022853,41.473682,2.022853,30.796041
41.473682_2.136836,41.473682,2.136836,30.083105
41.473682_2.229207,41.473682,2.229207,29.012392
41.47369_2.04565,41.47369,2.04565,30.68719
41.47369_2.114039,41.47369,2.114039,29.918142
41.473698_2.068447,41.473698,2.068447,30.492332
41.473698_2.091243,41.473698,2.091243,30.732714
41.4737_1.989252,41.4737,1.989252,29.899155
41.4737_2.171623,41.4737,2.171623,29.2304
41.47371_2.241198,41.47371,2.241198,28.123365
41.473713_2.206411,41.473713,2.206411,28.849802
41.47372_2.012049,41.47372,2.012049,30.814568
41.47372_2.148828,41.47372,2.148828,30.338419
41.473736_2.034845,41.473736,2.034845,30.78974
41.473736_2.126031,41.473736,2.126031,30.047117
41.473736_2.25319,41.473736,2.25319,29.276306
41.47374_1.978447,41.47374,1.978447,30.68843
41.47374_2.183615,41.47374,2.183615,31.01648
41.473743_2.057642,41.473743,2.057642,30.696985
41.473743_2.080439,41.473743,2.080439,30.531046
41.473743_2.103235,41.473743,2.103235,29.474268
41.473743_2.218403,41.473743,2.218403,27.960947
41.47376_2.001244,41.47376,2.001244,30.050806
41.47376_2.16082,41.47376,2.16082,30.2895
41.473763_2.265182,41.473763,2.265182,29.184168
41.473774_2.138023,41.473774,2.138023,30.203783
41.473774_2.195607,41.473774,2.195607,28.984497
41.473774_2.230394,41.473774,2.230394,29.041933
41.473778_2.024041,41.473778,2.024041,30.967056
41.473785_2.046838,41.473785,2.046838,30.601206
41.473785_2.115227,41.473785,2.115227,29.875761
41.473793_2.069634,41.473793,2.069634,30.343668
41.473793_2.092431,41.473793,2.092431,30.74913
41.473797_1.990439,41.473797,1.990439,29.96298
41.473797_2.172811,41.473797,2.172811,29.2867
41.4738_2.242386,41.4738,2.242386,28.195572
41.473804_2.207599,41.473804,2.207599,28.732132
41.473816_2.013236,41.473816,2.013236,30.869658
41.473816_2.150015,41.473816,2.150015,30.275896
